tweet_created,username,user_follower_count,tweet_text,tweet_retweet_count,source
2022-10-09,esthersita,218,rt kansaita mi love language es literalmente esto https t co idt5baijtg,166,kansaita
2022-10-09,ariel,240,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,sofia,10,rt kansaita mi love language es literalmente esto https t co idt5baijtg,166,kansaita
2022-10-09,melanie,223,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,arwa,437,rt 5li love language,172,other
2022-10-09,o ga adi mma,3367,rt nikifeol the german language uses frau as the form of address for all women love it,1,other
2022-10-09,silvia chavarr a,344,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,nika,832,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,saudadesoul,1267,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,ema,1673,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,kate,632,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,la mejor harrie28,31,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,martii,59,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,dee how,193,rt successsussex physical touch it s prince harry and princess meghan love language https t co a5ruvdngyx,69,other
2022-10-09,dej,831,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,marcela,261,rt kansaita mi love language es literalmente esto https t co idt5baijtg,166,kansaita
2022-10-09,n i c o l e,751,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,adenike sweet treats in oau,609,the german language uses frau as the form of address for all women love it https t co kxv5cuvyr6,1,original tweet
2022-10-09,kate havard rozansky,3539,going to yeshiva has meant among other wonderful things making dear friends whose love language is making you sou https t co y6b0iwjw,0,original tweet
2022-10-09,mahni,551,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,lvaro,6,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,eman khaled,2199,rt emankhalle it s my love language,1,other
2022-10-09,nic l,879,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,poppy morris,87,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,luis maldonado,53,rt tk davi mi love language es pedir abrazos,1,other
2022-10-09,n,239,rt mostardntiy nesta had loved cassian since she d first laid eyes on him had loved him even when she did not want to even when she ha,10,other
2022-10-09,marta,202,rt kansaita mi love language es literalmente esto https t co idt5baijtg,166,kansaita
2022-10-09,lucia,462,mi love language es contestar mensajes,0,original tweet
2022-10-09,chris,390,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,laurimori,52,rt kansaita mi love language es literalmente esto https t co idt5baijtg,166,kansaita
2022-10-09,jaii mulan,10,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,a r i e l,2382,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,sag butterflies,3521,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,tshegofatso entle,454,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,angeee,2689,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,taylor sterling,3,jumpingbud kirisummer volodimirlegky eliistende0 changing language that existed hundreds of years to appease https t co xid0phjv,0,original tweet
2022-10-09,rahma,521,rt kaosiso distance is the greatest love language between nigerian parents and their children,300,kaosiso
2022-10-09,ur favorite bitch,66,rt wayydaminn my love language is quality time so idc what we do as long as i m with you,15606,other
2022-10-09,sarooyaaae,1745,rt 5li love language,172,other
2022-10-09,yema ethyria anniversary lets go,87,rt shierushiemu i love reading about hanakotoba flower language so i tried to make a compilation of the flower s meanings in eth,82,other
2022-10-09,wendy,1,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,otis styles,173,rt call me sis praying for you is my love language,1,other
2022-10-09,paula,102,rt kansaita mi love language es literalmente esto https t co idt5baijtg,166,kansaita
2022-10-09,steve houwen,53,ryan abt dangandblast pastortrey05 tgcpitchbot and there it is it s the language of the abuser im only hitti https t co 3ebaoadsqj,0,original tweet
2022-10-09,josh robertson,311,when your church knows you love language pastorappreciationmonth https t co s6d3wzk7hh,0,original tweet
2022-10-09,princess,12,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,div y ne,1914,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,iliana ivanova,693,terrybirdgenaw rt i love adult wholesome books disguised as teen stories ok that sounded better in my own la https t co bwy79i5a,0,original tweet
2022-10-09,la mejor harrie28,31,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,lau,61,mi love language es sonreirte mientras hablas,0,original tweet
2022-10-09,toya diana,16,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,selena,3,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,jayeugee,36,rt shierushiemu i love reading about hanakotoba flower language so i tried to make a compilation of the flower s meanings in eth,82,other
2022-10-09,estefany 444,33,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,carlieee,136,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,jennyfer,875,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,shanai,271,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,baekangsonparkim,177,rt revelbubs oh it s their love language https t co keoddfcccb,48,other
2022-10-09,la,8,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,giovannaaa,761,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,irene zamora soto,854,rt judyouyang love to hear from andreitabarbosa mrsortizj9 ucpsnc on how the reading instruction and language development work in dli,3,other
2022-10-09,odi billions,1611,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,roz the one,501,talking shit is the love language of the negro spiritual,0,original tweet
2022-10-09,neighborhood hero maad,1704,5 attachments is my love language can t remember the last time i had one of those though,0,original tweet
2022-10-09,jb sad horny boy,1377,rt kansaita mi love language es literalmente esto https t co idt5baijtg,166,kansaita
2022-10-09,karen,254,my love language is over sharing,0,original tweet
2022-10-09,barbamerde,433,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3076,t0nit0ne
2022-10-09,niya,201,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,dianita,54,love language troca de olhares,0,original tweet
2022-10-09,handyland,1,sahouraxo dear parisians are murder torture rape theft and nuclear threats a love language https t co tgq3kyxi,0,original tweet
2022-10-09,rosalva,3,rt prificjay somebody what s your love language me food,4,other
2022-10-09,ammar,194,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,anfibia,78,rt mvictoria69 creo que mi love language es joder,12771,other
2022-10-09,fatima,1412,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,s fiiii,737,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,tea,858,rt shierushiemu i love reading about hanakotoba flower language so i tried to make a compilation of the flower s meanings in eth,82,other
2022-10-09,ritodeltaro,3808,rt chubunited rolls and cellulite are a love language https t co tgbprkme34,109,other
2022-10-09,nia jimtober,37,rt tracsea the bts love language is like you are literally the entire world to me my sun my moon and my all of my stars so we must hyp,126,other
2022-10-09,jos sousa,67,rt marytereolimpia my love language es molestar,10,other
2022-10-09,haleema sadia,375,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,leonardo,70,rt kansaita mi love language es literalmente esto https t co idt5baijtg,165,kansaita
2022-10-09,rameei,53,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,elbajonazo,154,rt kansaita mi love language es literalmente esto https t co idt5baijtg,165,kansaita
